'Weird Al' Yankovic
2008
2009
2012
2013
50 Cent
Melba Moore
Melchior Derouet
Melinda Dillon
Melinda Kinnaman
Melinda McGraw
Melinda Page Hamilton
Melissa Benoist
Melissa Byers
Melissa Collier
Melissa George
Melissa Holroyd
Melissa Joan Hart
Melissa Jones
Melissa Leo
Melissa McCarthy
Melissa Sagemiller
Melissa Stribling
Melody Anderson
Melonie Diaz
Melora Walters
Melvin Goodman
Melvin Van Peebles
Melvyn Douglas
Meme Tian
Mena Suvari
Meneka Das
Merab Ninidze
Mercedes McCambridge
Mercedes Morán
Merila Zare'i
Merl Reagle
Merle Allin
Merle Oberon
Merna Kennedy
Mervyn Johns
Meryl Streep
Method Man
Metztli Adamina
Mia Bell
Mia Bendixsen
Mia Farrow
Mia Kirshner
Mia Sara
Mia Stallard
Mia Wasikowska
Micah Sloat
Michael A. Goorjian
Michael Aherne
Michael Anderson Jr.
Michael Angarano
Michael Apted
Michael B. Jordan
Michael Badalucco
Michael Ballhaus
Michael Bates
Michael Beach
Michael Beattie
Michael Beck
Michael Berryman
Michael Biehn
Michael Blevins
Michael Blieden
Michael Bowen
Michael Bradshaw
Michael Brown
Michael Buie
Michael C. Hall
Michael C. Williams
Michael Caine
Michael Callan
Michael Carman
Michael Carpenter
Michael Caton
Michael Cera
Michael Chance
Michael Chapman
Michael Chekhov
Michael Chiklis
Michael Clark
Michael Clarke Duncan
Michael Collins
Michael Conner Humphreys
Michael Conrad
Michael Constantine
Michael Copon
Michael Craig
Michael Crane
Michael Crawford
Michael Currie
Michael D. Roberts
Michael David
Michael Dean Jacobs
Michael Delaney
Michael Denison
Michael Des Barres
Michael Dixon
Michael Donovan O'Donnell
Michael Dorman
Michael Douglas
Michael Dudikoff
Michael Durrell
Michael E. Williamson
Michael Ealy
Michael Eklund
Michael Emerson
Michael Emmet
Michael Eric Kramer
Michael Esper
Michael Fairman
Michael Fassbender
Michael Feast
Michael Gambon
Michael Glover
Michael Gough
Michael Graham Cox
Michael Gross
Michael Gwynn
Michael Hadley
Michael Hall D'Addario
Michael Higgins
Michael Hitchcock
Michael Hordern
Michael Hutchence
Michael Hynson
Michael Illiff
Michael Ironside
Michael J. Fox
Michael J. Nelson
Michael J. Pollard
Michael Jackson
Michael Jai White
Michael Jayston
Michael Jeter
Michael Jordan
Michael Judd
Michael Kane
Michael Kanev
Michael Kaycheck
Michael Keaton
Michael Kelly
Michael Kenworthy
Michael Kidd
Michael Kirby
Michael Kitchen
Michael Landes
Michael Learned
Michael Lerner
Michael Leydon Campbell
Michael Lonsdale
Michael Madsen
Michael Maloney
Michael Mantell
Michael Martin
Michael McCleery
Michael McGlone
Michael McKean
Michael Michele
Michael Moore
Michael Moriarty
Michael Murphy
Michael Nelson Rockefeller
Michael Nouri
Michael Nuccio
Michael Nyqvist
Michael O'Keefe
Michael Ontkean
Michael Palin
Michael Papajohn
Michael Parks
Michael Paré
Michael Patrick Carter
Michael Pergolani
Michael Peña
Michael Pitt
Michael Podchlebnik
Michael Polish
Michael Polley
Michael Preston
Michael Rapaport
Michael Raysses
Michael Redgrave
Michael Rennie
Michael Richards
Michael Rispoli
Michael Rooker
Michael Rosenbaum
Michael Sacks
Michael Sarrazin
Michael Saucedo
Michael Schoeffling
Michael Scholes
Michael Shanks
Michael Shannon
Michael Sheen
Michael Showalter
Michael Shulman
Michael Smiley
Michael Stahl-David
Michael Stephenson
Michael Strong
Michael Stuhlbarg
Michael Taliferro
Michael Treanor
Michael Trucco
Michael Tucker
Michael Vartan
Michael Villella
Michael Weston
Michael Wilding
Michael Williams
Michael Wincott
Michael Winslow
Michael Wright
Michael York
Michael Zegen
Michael Zelniker
Michael Zorek
Michael-Leon Wooley
Michaela Watkins
Michal Zebrowski
Michaël Cohen
Michel Auclair
Michel Blanc
Michel Boujenah
Michel Bouquet
Michel Castejon
Michel Côté
Michel Debord
Michel Galabru
Michel Muller
Michel Piccoli
Michel Qissi
Michel Ray
Michel Serrault
Michel Simon
Michelan Sisti
Michele Abrams
Michele Dotrice
Michele Hicks
Michele Lee
Michele Valley
Micheline Lanctôt
Micheline Rolla
Michelle Abercromby
Michelle Alexander
Michelle Carmichael
Michelle Damato
Michelle Dockery
Michelle Ferre
Michelle Forbes
Michelle Gunn
Michelle Horn
Michelle Hurst
Michelle Meyrink
Michelle Michaels
Michelle Monaghan
Michelle Nolden
Michelle Pfeiffer
Michelle Reis
Michelle Rodriguez
Michelle Ryan
Michelle Stewart
Michelle Sweeney
Michelle Trachtenberg
Michelle Williams
Michelle Yeoh
Micheál MacLiammóir
Michiko Saga
Michiyo Aratama
Michiyo Kogure
Michiyo Ohkusu
Michèle Breton
Michèle Caucheteux
Michèle Laroque
Michèle Mercier
Michèle Morgan
Mick Ford
Mick Jagger
Mickey Cottrell
Mickey Knox
Mickey Munday
Mickey Rooney
Mickey Rourke
Mickey Sumner
Mie Hama
Migdalia Melendez
Miguel A. Núñez Jr.
Miguel Bosé
Miguel Ferrer
Miguel Molina
Miguel Zúñiga
Miguel Ángel Fuentes
Miho Kanno
Miho Yamada
Mika Boorem
Mike Bonanno
Mike Bradley
Mike Ditka
Mike Epps
Mike Fearnley
Mike Genovese
Mike Henry
Mike Howard
Mike Judge
Mike Kellin
Mike Lackey
Mike Lane
Mike Malone
Mike Minett
Mike Myers
Mike Nawrocki
Mike Nussbaum
Mike Papantonio
Mike Schwartz
Mike Starr
Mike Theodore
Mike Tyson
Mike Vitar
Mike Vogel
Mike White
Mikela Jay
Mikhail Baryshnikov
Mikhail Bychkov
Mikhail Kaufman
Mikhail Piotrovsky
Miki Jinbo
Miki Lee
Miki Nakatani
Mikkel Boe Følsgaard
Miko Hughes
Mila Kunis
Mila Parély
Milan Dragisic
Mildred Clinton
Mildred Davis
Mildred Dunnock
Mildred Natwick
Miles Anderson
Miles Fisher
Miles Hardy
Miles Mander
Miles Teller
Miles Thompson
Miley Cyrus
Milhem Cortaz
Milla Jovovich
Millard Mitchell
Millie Perkins
Millie White
Mills Lane
Milo
Milo O'Shea
Milo Ventimiglia
Milton Berle
Milton Gonçalves
Mimi Kennedy
Mimi Rogers
Min-ki Lee
Min-sik Choi
Min-soo Jo
Mina E. Mina
Minako Katsuki
Minami Takayama
Ming-Na Wen
Mink Stole
Minnie Driver
Minori Chihara
Minoru Chiaki
Minoru Ôki
Minzhi Wei
Miori Takimoto
Miou-Miou
Mira Barkhammar
Mira Furlan
Mira Grosin
Mira Sorvino
Mirai Yamamoto
Miranda Cosgrove
Miranda July
Miranda Otto
Miranda Rhyne
Miranda Richardson
Mircea Andreescu
Mirei Oguchi
Mireille Darc
Mireille Enos
Mirela Cioaba
Miriam Cooper
Miriam Díaz-Aroca
Miriam Guidelli
Miriam Hopkins
Miriam Margolyes
Miriam Morgenstern
Miriam Shor
Mirjana Jokovic
Miroslav Donutil
Miroslaw Baka
Mirta Ibarra
Misa Uehara
Misaki Itô
Misako Watanabe
Mischa Auer
Mischa Barton
Misha Collins
Mishal Husain
Missy Peregrym
Misty Upham
Mitch Baker
Mitch Cohen
Mitchel Musso
Mitchell Boshnack
Mitchell Lichtenstein
Mitchell Ryan
Mitchell Whitfield
Mitsuki Tanimura
Mitsuko Mito
Mitsuo Iwata
Mitsuru Fukikoshi
Mitsutaka Itakura
Mitzi Gaynor
Miyavi
Miyoko Akaza
Miyoko Shôji
Miyu Irino
Mo Tse
Mo'Nique
Moazzam Begg
Moerangi Tihore
Mohamad Dolati
Mohamed Akhzam
Mohamed Bouich
Mohammad Amir Naji
Mohammad Arif Herati
Mohammad Nadir Khwaja
Mohsen Kafili
Mohsen Ramezani
Moira Brooker
Moira Kelly
Moira Shearer
Moises Arias
Moishe Bar Am
Moisés Acevedo
Molly Ephraim
Molly Graham
Molly Parker
Molly Picon
Molly Regan
Molly Ringwald
Molly Shannon
Molly Sims
Momoko Kôchi
Momoko Shimizu
Mona McKinnon
Mona Powell
Mona Washbourne
Mongezi Manqina
Mongo Brownlee
Monica Bellucci
Monica Borchardt
Monica Dunford
Monica Keena
Monica Potter
Monica Vitti
Monique Gabrielle
Monique van Vooren
Monsignor Cain
Montagu Love
Monte Collins
Montgomery Clift
Monty Woolley
Moon Bloodgood
Moran Atias
Morena Baccarin
Morgan Freeman
Morgan Lily
Morgan Marinne
Morgan Murphy
Morgan Spurlock
Morgana O'Reilly
Morgane Maugran
Morio Kazama
Moritz Bleibtreu
Morjana Alaoui
Morris Birdyellowhead
Morris Carnovsky
Morris Chestnut
Morris Day
Morris Lamore
Mort Shuman
Morten Holst
Moses Gunn
Mothusi Magano
Motke Zaïdl
Moultrie Kelsall
Mozhan Marnò
Mr. Brainwash
Mr. Joseph Young
Muhammad Ali
Murray Hamilton
Murray Head
Murvyn Vye
Mustafa Kamel
MyAnna Buring
Mykelti Williamson
Myleene Klass
Mylène Jampanoï
Myriam Cyr
Myrna Fahey
Myrna Loy
Mário Jorge Andrade
Mädchen Amick
Mélanie Laurent
Mélanie Thierry
Mélissa Désormeaux-Poulin
Mía Maestro
Mîna Tominaga
Mónica López
Mónica Randall
Mónica Villa
N!xau
N'Bushe Wright
N/A
Nabil Elouahabi
Nacho Martínez
Nacho Vigalondo
Nadezhda Mikhalkova
Nadia Dajani
Nadia Drouin
Nadia Farès
Nadia Litz
Nadine Velazquez
Nadira Babbar
Nadja Uhl
Nadya Vall
Nafise Jafar-Mohammadi
Najwa Nimri
Nanako Matsushima
Nanami Sakuraba
Nance O'Neil
Nancho Novo
Nancy Allen
Nancy Baldwin
Nancy Carell
Nancy Cartwright
Nancy Dussault
Nancy Kelly
Nancy Kovack
Nancy Kyes
Nancy Marchand
Nancy Mosser
Nancy Olson
Nancy Parsons
Nancy Travis
Nane Germon
Nanette Fabray
Nanette Newman
Nanni Moretti
Nao Ohmori
Naomi Campbell
Naomi Glick
Naomi Nishida
Naomi Watts
Naomie Harris
Naoto Takenaka
Naseeruddin Shah
Nassim Hassaïni
Nastassja Kinski
Nat Faxon
Nat Pendleton
Nat Wolff
Natacha Régnier
Natalia Avelon
Natalia Borisova
Natalia Klimas
Natalie Dessay
Natalie Maines
Natalie Martinez
Natalie Mendoza
Natalie Portman
Natalie Press
Natalie Trundy
Natalie Wood
Nataliya Vdovina
Natalya Bondarchuk
Natalya Rudakova
Natalya Varley
Natasa Tapuskovic
Natascha McElhone
Natasha Andrews
Natasha Braisewell
Natasha Calis
Natasha Gregson Wagner
Natasha Henstridge
Natasha Lyonne
Natasha Richardson
Natasha Williams
Nate Hartley
Nate Parker
Nathalia Ramos
Nathalie Baye
Nathalie Besançon
Nathalie Boltt
Nathalie Cox
Nathalie Delon
Nathalie Pascaud
Nathalie Roussel
Nathan Baesel
Nathan Bexton
Nathan Corbett
Nathan Fillion
Nathan Gamble
Nathan Jones
Nathan Lane
Nathan Phillips
Nathaniel Arcand
Nathaniel Brown
Nathaniel Parker
Nati Abascal
Naveen Andrews
Neal McDonough
Ned Beatty
Ned Bellamy
Ned Birkin
Ned Dowd
Neelesha Barthel
Neeral Mulchandani
Nehemiah Persoff
Neil Diamond
Neil Dudgeon
Neil Flynn
Neil Gershenfeld
Neil Maskell
Neil Patrick Harris
Neil Pearson
Neil Pepe
Neil Young
Nell Cattrysse
Nelly
Nelly Borgeaud
Nelly Pappaert
Nelsan Ellis
Nenji Kobayashi
Nermina Lukac
Neten Chokling
Neva Patterson
Neve Campbell
Neville Brand
Neville Mapp
Neville Phillips
Newton Apollo
Ngoc Hiep Nguyen
Ngoc Minh
Nhu Quynh Nguyen
Ni Made Megahadi Pratiwi
Nia Long
Nia Peeples
Nia Vardalos
Niall MacGinnis
Niamh Cusack
Nic Knight
Nicholas Aaron
Nicholas Ball
Nicholas Barclay
Nicholas Braun
Nicholas Brendon
Nicholas Clay
Nicholas D'Agosto
Nicholas Elia
Nicholas Farrell
Nicholas Hope
Nicholas Hoult
Nicholas Kadi
Nicholas Rowe
Nicholas Tucci
Nicholle Tom
Nick Apollo Forte
Nick Bacon
Nick Bass
Nick Broomfield
Nick Cannon
Nick Cassavetes
Nick Chinlund
Nick Cravat
Nick Damici
Nick Frost
Nick Krause
Nick Metropolis
Nick Moran
Nick Nolte
Nick Offerman
Nick Prideaux
Nick Prueher
Nick Reding
Nick Robinson
Nick Searcy
Nick Stabile
Nick Stahl
Nick Sullivan
Nick Sutton
Nick Swardson
Nick Zano
Nicky Guadagni
Nicky Katt
Nicol Williamson
Nicola Howard
Nicola Peltz
Nicola Reynolds
Nicolas Bro
Nicolas Cage
Nicole Beharie
Nicole Berger
Nicole Garcia
Nicole Kidman
Nicole Marischka
Nicole Parker
Nicole Rio
Nicole Vicius
Nicole de Boer
Nicoletta Braschi
Nicolette Krebitz
Nicollette Sheridan
Niecy Nash
Niels Arestrup
Nien-Jen Wu
Nigel Bennett
Nigel Bruce
Nigel Davenport
Nigel Green
Nigel Havers
Nigel Hawthorne
Nigel Lindsay
Nigel Terry
Nigel Whitmey
Nike Arrighi
Niki Harris
Nikita Hopkins
Nikita Mikhalkov
Nikki Amuka-Bird
Nikki Reed
Nikki SooHoo
Nikolai Kinski
Nikolaj Coster-Waldau
Nikolaj Lie Kaas
Nikolay Burlyaev
Nikolay Grinko
Nikolay Sergeev
Niles McMaster
Nils Poppe
Nim Chimpsky
Nima Arkani-Hamed
Nina Axelrod
Nina Jones
Nina Petri
Nina Siemaszko
Nina Xining Zuo
Nina van Pallandt
Ninetto Davoli
Ning
Ninja
Nino Castelnuovo
Nipsey Russell
Nique Needles
Nirmal Pandey
Noah Bean
Noah Beery
Noah Bernett
Noah Emmerich
Noah Fleiss
Noah Ringer
Noah Segan
Noah Taylor
Noah Wiseman
Noah Wyle
Noah Young
Noble Willingham
Nobu Kanaoka
Nobuaki Fukuda
Nobuko Miyamoto
Nobuko Otowa
Noel Appleby
Noel Clarke
Noel Francis
Noel Rodriguez
Noelle Parker
Noghre Asadi
Nona Gaye
Noomi Rapace
Nora Gregor
Nora Miao
Nora Ricci
Nora Zehetner
Nora-Jane Noone
Noreen Hennessey
Norihei Miki
Noriko Hidaka
Noriko Sakai
Norm MacDonald
Norma Aleandro
Norma Crane
Norma Shearer
Norman Alden
Norman Bartold
Norman Burton
Norman Chu
Norman Kerry
Norman Mailer
Norman Reedus
Norman Vincent Peale
Norman Yarborough
Norman Zigrossi
Norris Deajon
Nozomu Sasaki
Noël Coward
Nutsa Kukhianidze
Nyla
Nyree Dawn Porter
O.J. Simpson
Obba Babatundé
Octavia Spencer
Odd-Magnus Williamson
Oded Fehr
Odessa Rae
Odette Annable
Odette Talazac
Odile Le Clezio
Ohad Knoller
Ok-bin Kim
Oka Antara
Oksana Akinshina
Olaf Lubaszenko
Olatz López Garmendia
Oleg Menshikov
Oleg Yankovskiy
Olek Krupa
Olga Baclanova
Olga James
Olga Karlatos
Olga Kurylenko
Olga Merediz
Olga Mironova
Olga Sékulic
Olgierd Lukaszewicz
Olin Howland
Oliver 'Ole' Zemen
Oliver Clark
Oliver Conant
Oliver Cooper
Oliver Johnston
Oliver Maltman
Oliver Platt
Oliver Reed
Oliver Robins
Oliver Stokowski
Olivette Thibault
Olivia Barash
Olivia Bonamy
Olivia Colman
Olivia Hamnett
Olivia Hussey
Olivia Munn
Olivia Newton-John
Olivia Pigeot
Olivia Thirlby
Olivia Wilde
Olivia Williams
Olivia de Havilland
Olivier Bonjour
Olivier Gourmet
Olivier Martinez
Olivier Perrier
Olly Alexander
Olympia Dukakis
Om Puri
Omar Avila
Omar Benson Miller
Omar Epps
Omar Fekeiki
Omar Gooding
Omar Sharif
Omar Sy
Omero Antonutti
Omri Katz
Ona Fletcher
Ona Grauer
Ondrej Vetchý
Onni Tommila
Opal Alladin
Ophelia Lovibond
Oprah Winfrey
Orgyen Tobgyal
Ori Sivan
Oriah Acima Andrews
Orla Brady
Orla Fitzgerald
Orlando Bloom
Orlando Jones
Orri P. Dyrason
Orson Bean
Orson Welles
Orto Ignatiussen
Osama bin Laden
Oscar Isaac
Oscar Levant
Oscar Pearce
Oscar Stribolt
Osgood Perkins
Osheen Jones
Oskar Homolka
Oskar Höcker
Oskar Werner
Ossie Davis
Otis
Otis Day
Otis Young
Otto Jespersen
Otto Kruger
Otto Preminger
Otto Sander
Otto Wernicke
Ouassini Embarek
Owen Kline
Owen Wilson
P.H. Moriarty
P.J. Soles
PJ DeBoy
Pablo Calogero
Pablo Guevara
Pablo Rago
Pablo Rosso
Pablo Schreiber
Pablo Sevilla
Paco Christian Prieto
Paco de Lucía
Paddy Considine
Padraic Delaney
Pai Wei
Paige Turco
Pam Dawber
Pam Ferris
Pam Grier
Pamela Adlon
Pamela Anderson
Pamela Blair
Pamela Britton
Pamela Brown
Pamela Franklin
Pamela Gidley
Pamela Hart
Pamela Ludwig
Pamela Reed
Pamela Ross
Pamela Tiffin
Pamela Z
Panward Hemmanee
Paola Guidi
Paolo Bonacelli
Paolo Malco
Paolo Rotondo
Paolo Stoppa
Paprika Steen
Paraic Nialand
Parambrata Chatterjee
Paris Duprée
Paris Hilton
Parker Posey
Parminder Nagra
Pascal Benezech
Pascal Bongard
Pascal Greggory
Pascal Lamorisse
Pascale Bussières
Pasha Ebrahimi
Pat Barlow
Pat Boone
Pat Buchanan
Pat Carroll
Pat E. Johnson
Pat Healy
Pat Hingle
Pat McNamara
Pat Morita
Pat O'Brien
Pat Ryan
Pat Slowey
Pat Thomson
Pat Tillman
Patcharawan Patarakijjanon
Patric Knowles
Patrice Donnelly
Patricia Arquette
Patricia Belcher
Patricia Charbonneau
Patricia Clarkson
Patricia Cutts
Patricia Hamilton
Patricia Neal
Patricia Owens
Patricia Smith
Patricia Tallman
Patricia Wettig
Patrick Bauchau
Patrick Bergin
Patrick Cassidy
Patrick Dempsey
Patrick Dewaere
Patrick Field
Patrick Fontana
Patrick Fugit
Patrick Godfrey
Patrick Horgan
Patrick Huard
Patrick Joswig
Patrick Kavanagh
Patrick Labyorteaux
Patrick Macnee
Patrick Magee
Patrick McDonald
Patrick McGoohan
Patrick McGuinness
Patrick Mercado
Patrick Mofokeng
Patrick O'Neal
Patrick Pearson
Patrick Renna
Patrick Seitz
Patrick Shai
Patrick St. Esprit
Patrick Stewart
Patrick Swayze
Patrick Timsit
Patrick Van Horn
Patrick Warburton
Patrick Wayne
Patrick Wilson
Patrick Wymark
Patrick de Ledebur
Patrizia Terreno
Patsy Garrett
Patsy Kelly
Patsy Kensit
Patti Austin
Patti LaBelle
Patti Love
Patti LuPone
Patton Oswalt
Patty Duke
Patty McCormack
Paul A. Partain
Paul Anderson
Paul Andrews
Paul Angelis
Paul Anka
Paul Bagget
Paul Baker
Paul Begala
Paul Benedict
Paul Benjamin
Paul Bettany
Paul Birchard
Paul Blackthorne
Paul Brennan
Paul Briganti
Paul Brogren
Paul Burke
Paul Butterworth
Paul Calderon
Paul Cicero
Paul Corning
Paul Dano
Paul Dawson
Paul Dooley
Paul Douglas
Paul F. Tompkins
Paul Frankeur
Paul Freeman
Paul Giamatti
Paul Glauer
Paul Gleason
Paul Glover
Paul Greco
Paul Gross
Paul Guilfoyle
Paul Hampton
Paul Henreid
Paul Herman
Paul Hickey
Paul Hittscher
Paul Hogan
Paul Hubschmid
Paul Kaye
Paul Koslo
Paul L. Nolan
Paul L. Smith
Paul Lazar
Paul Le Mat
Paul Linke
Paul Lombardi
Paul Lukas
Paul Lynde
Paul Mark Elliott
Paul McCartney
Paul McCrane
Paul McGann
Paul Mercurio
Paul Meurisse
Paul Michael Glaser
Paul Muller
Paul Muni
Paul Newman
Paul Ollivier
Paul Pavel
Paul Pena
Paul Perey
Paul Perri
Paul Popplewell
Paul Quandt
Paul Reiser
Paul Reubens
Paul Rhys
Paul Robeson
Paul Rodriguez
Paul Rudd
Paul Rust
Paul Sanchez
Paul Scherrer
Paul Schneider
Paul Scofield
Paul Sedaris
Paul Shenar
Paul Smits
Paul Soles
Paul Sonkkila
Paul Sorvino
Paul Soter
Paul Spence
Paul Stewart
Paul Tibbets
Paul Vincent O'Connor
Paul Walker
Paul Wallace
Paul Williams
Paul Winchell
Paul Winfield
Paula Abdul
Paula E. Sheppard
Paula Garcés
Paula Irvine
Paula Kelly
Paula Patton
Paula Prentiss
Paula Solvak
Paulette Dubost
Paulette Goddard
Paulette Patterson
Paulie Litt
Paulina Porizkova
Pauline Burlet
Pauline Collins
Pauline Lau
Paulo Costanzo
Pauly Shore
Paulyn Sun
Pavel Liska
Pavel Nový
Paz Vega
Paz de la Huerta
Pearl Bailey
Pedro Armendáriz
Pedro Armendáriz Jr.
Pedro Carmona
Pedro Pascal
Peewee Wilson
Pegah Ahangarani
Peggy Ann Garner
Peggy Ashcroft
Peggy Cummins
Peggy Dow
Peggy Lee
Peiqi Liu
Peki Andino
Pekka Ahonen
Pelle Hvenegaard
Pelé
Penelope Allen
Penelope Ann Miller
Penelope Milford
Penn Badgley
Penny Balfour
Penny Leatherbarrow
Penélope Cruz
Pepita Emmerichs
Per Ragnar
Per Schaanning
Per-Axel Arosenius
Perdita Weeks
Pernilla Allwin
Perry Anzilotti
Perry Lopez
Perry Pirkanen
Persis Khambatta
Peta Wilson
Petchtai Wongkamlao
Pete O'Herne
Pete Postlethwaite
Pete Seeger
Pete Smith
Peter Althin
Peter Andersson
Peter Arnett
Peter Barton
Peter Behn
Peter Berg
Peter Billingsley
Peter Bonerz
Peter Boyle
Peter Breck
Peter Brocco
Peter Bull
Peter Capaldi
Peter Cellier
Peter Clayton-Luce
Peter Cook
Peter Coyote
Peter Cushing
Peter Dante
Peter Diamandis
Peter Dinklage
Peter Dobson
Peter Dvorsky
Peter Facinelli
Peter Falk
Peter Finch
Peter Firth
Peter Fonda
Peter Franzén
Peter Frechette
Peter Friedman
Peter Fält
Peter Gallagher
Peter Gantzler
Peter Gowen
Peter Graves
Peter Greene
Peter Hooten
Peter Horton
Peter Hurley
Peter Jackson
Peter Jacobson
Peter Kay
Peter Krantz
Peter Krause
Peter Lawford
Peter Liapis
Peter Lind Hayes
Peter Lindgren
Peter Locke
Peter Lorre
Peter Lukoye
Peter MacNicol
Peter Mamakos
Peter Marquardt
Peter Masterson
Peter Meadows
Peter Mullan
Peter O'Neal
Peter O'Toole
Peter Ostrum
Peter Riegert
Peter Robbins
Peter Sallis
Peter Sarsgaard
Peter Sellers
Peter Stebbings
Peter Stormare
Peter Strauss
Peter Sunde
Peter Ustinov
Peter Vaughan
Peter Weller
Peter Wight
Peter Wyngarde
Peter van Eyck
Petr Ratimec
Petronella Barker
Peyman Moaadi
Peyton List
Phat Trieu Hoang
Pheline Roggan
Phellipe Haagensen
Phil Buckman
Phil Daniels
Phil Davis
Phil Fish
Phil Fondacaro
Phil Foster
Phil Harris
Phil Hartman
Phil Kingston
Phil Silvers
Phil Sparks
Phil Spector
Phil Vischer
Philip A. Patterson
Philip Baker Hall
Philip Bolden
Philip Bosco
Philip Carey
Philip Chan
Philip Dinn
Philip Dorn
Philip Eytan
Philip Haldiman
Philip Jackson
Philip King
Philip Merivale
Philip Seymour Hoffman
Philip Winchester
Philippe Caubère
Philippe Labro
Philippe Leroy
Philippe Nahon
Philippe Noiret
Philippe Petit
Philippe Torreton
Phillip Abraham
Phillip Adams
Phillip Glasser
Phillip Terry
Phoebe Brand
Phoebe Cates
Phoebe Legere
Phylicia Rashad
Phyllida Law
Phyllis Applegate
Phyllis Boyens
Phyllis Calvert
Phyllis Coates
Phyllis Franklin
Phyllis Kirk
Phyllis Logan
Phyllis Smith
Pia Glenn
Pier-Gabriel Lajoie
Pierce Brosnan
Pierre Barbaud
Pierre Barouh
Pierre Batcheff
Pierre Boulanger
Pierre Brasseur
Pierre Fresnay
Pierre Renoir
Pierre Richard
Pierre-Marie Escourrou
Pietro Falcone
Pihla Viitala
Pilar López de Ayala
Pilar Padilla
Ping Lam Siu
Ping Ou Wei
Piotr Kozlowski
Piotr Machalica
Pip Torrens
Piper Laurie
Piper Perabo
Pitobash
Polly Adams
Polly Bergen
Polly Walker
Pongpat Wachirabunjong
Ponijao
Pooja Chopra
Pope Benedict XVI
Pope John Paul II
Porter Hall
Porteus Xandau
Portia Doubleday
Powers Boothe
Pras Michel
Predrag 'Miki' Manojlovic
Predrag Bjelac
Predrag Manojlovic
Presley Chweneyagae
Preston Foster
Preston Nyman
Price Carson
Primorata Dejudom
Prince
Priscilla Lane
Priscilla Presley
Pruitt Taylor Vince
Pumla Gobodo-Madikizela
Pumwaree Yodkamol
Pupella Maggio
Puti Sri Candra Dewi
Putu Dinda Pratika
Pyotr Mamonov
Pärt Uusberg
Pål Sverre Hagen
Péter Kálloy Molnár
Q'orianka Kilcher
Qi Lü
Qi Shu
Quancetia Hamilton
Quang Hai Ngo
Queen Latifah
Quentin Crisp
Quentin Tarantino
Quim Gutiérrez
Quincy Jones
Quinn Cummings
Quinn Hunchar
Quinn Lord
Quinton 'Rampage' Jackson
Quinton Aaron
Quvenzhané Wallis
R. Lee Ermey
R.A. Mihailoff
R.D. Call
R.D. Reid
R.G. Armstrong
RZA
Rab Affleck
Rabbe Smedlund
Rachael Crawford
Rachael Harris
Rachael Leigh Cook
Rachael Lillis
Rachael Nastassja Kraft
Rachael Taylor
Rachel Anton
Rachel Bilson
Rachel Blais
Rachel Blanchard
Rachel Griffiths
Rachel Howe
Rachel Hurd-Wood
Rachel Kempson
Rachel McAdams
Rachel Melvin
Rachel Miner
Rachel Roberts
Rachel Shelley
Rachel Ticotin
Rachel True
Rachel Ward
Rachel Weisz
Rachel Wood
Rade Serbedzija
Radha Mitchell
Radner Muratov
Rae Dawn Chong
Rae'Ven Kelly
Raf Vallone
Raffaella Carrà
Raffaëla Anderson
Rafi Gavron
Raghuvir Yadav
Rahul Dev
Rain
Raini Rodriguez
Rainn Wilson
Rajendranath Zutshi
Rajesh Vivek
Ralph Bellamy
Ralph Brown
Ralph Cotterill
Ralph Eggleston
Ralph Fiennes
Ralph Irizarry
Ralph Lucas
Ralph Macchio
Ralph Meeker
Ralph Nader
Ralph Richardson
Ramanjeet Kaur
Rami Malek
Ramon Bieri
Ramon Novarro
Ramon Rodriguez
Ramon Tikaram
Ramón Barea
Ranbir Kapoor
Rand Bridges
Randall Adams
Randall Batinkoff
Randall Park
Randee Allen
Randolph Braham
Randolph Scott
Randy Blythe
Randy Harrison
Randy Norton
Randy Quaid
Randy Stuart
Raoul Bova
Raoul Lévy
Raphael Fejtö
Raquel Alessi
Raquel Gardner
Raquel Welch
Ras Daniel Hartman
Rashida Jones
Rasila Schroeder
Rasmus Hardiker
Raul A. Reyes
Raul Julia
Rauno Juvonen
Raven Goodwin
Raven Snow
Raven-Symoné
Rawiri Paratene
Rawle D. Lewis
Ray Allen
Ray Anthony
Ray Barlow
Ray Barrett
Ray Bolger
Ray Cooper
Ray Galletti
Ray LePere
Ray Liotta
Ray McAnally
Ray Milland
Ray Nagin
Ray Ramirez
Ray Rogers
Ray Romano
Ray Stevenson
Ray Walston
Ray Winstone
Ray Wise
Raymond A. Mendez
Raymond Bouchard
Raymond Briggs
Raymond Burr
Raymond Campbell
Raymond Cordy
Raymond J. Barry
Raymond Lovell
Raymond Martos
Raymond Massey
Raymond Mearns
Raymond Santana
Raymond Walburn
Raúl García
Reanna
Reb Brown
Rebecca De Mornay
Rebecca Forstadt
Rebecca Gayheart
Rebecca Griffiths
Rebecca Hall
Rebecca Moore
Rebecca Nelson
Rebecca Pauly
Rebecca Pidgeon
Rebecca Romijn
Rebecca Williams
Rebecka Liljeberg
Rebekah Johnson
Rebel Penfold-Russell
Rebel Wilson
Red Buttons
Reda Kateb
Redd Foxx
Redman
Reece Dinsdale
Reem Abdullah
Reese Witherspoon
Reeve Brenner
Reeve Carney
Reggie Bannister
Reggie Watts
Regina Hall
Regina King
Regina Torné
Reginald Denny
